Date,Time,F_3_Z_8: Lights Power,F_3_Z_8: Equipment Power,F_3_Z_8: Thermostat Temp,F_3_Z_8: Thermostat Heating Setpoint,F_3_Z_8: Thermostat Cooling Setpoint,F_3_Z_8 VAV REHEAT Damper Position,F_3_Z_8 REHEAT COIL Power,F_3_Z_8 RETURN OUTLET CO2 Concentration,F_3_Z_8 SUPPLY INLET Temperature,F_3_Z_8 SUPPLY INLET Mass Flow Rate
2016-06-09,00:00:00,0.0,167.939,20.0944,12.6,15.56,1.0,0.0,973.6142,12.7997,0.4939
2016-06-09,00:05:00,0.0,167.939,21.744,15.6,26.7,0.2,0.0,970.4494,12.4875,0.0988
2016-06-09,00:10:00,0.0,167.939,22.5392,15.6,26.7,0.2,0.0,961.8879,12.8213,0.0988
2016-06-09,00:15:00,0.0,167.939,22.9834,15.6,26.7,0.2,0.0,953.9786,12.787,0.0988
2016-06-09,00:20:00,0.0,167.939,23.2509,15.6,26.7,0.2,0.0,946.649,12.79,0.0988
2016-06-09,00:25:00,0.0,167.939,23.4218,15.6,26.7,0.2,0.0,939.8196,12.7929,0.0988
2016-06-09,00:30:00,0.0,167.939,23.5379,15.6,26.7,0.2,0.0,933.4224,12.795,0.0988
2016-06-09,00:35:00,0.0,167.939,23.6228,15.6,26.7,0.2,0.0,927.4006,12.7969,0.0988
2016-06-09,00:40:00,0.0,167.939,23.6866,15.6,26.7,0.2,0.0,921.7082,12.7978,0.0988
2016-06-09,00:45:00,0.0,167.939,23.7364,15.6,26.7,0.2,0.0,916.3061,12.7986,0.0988
2016-06-09,00:50:00,0.0,167.939,23.7763,15.6,26.7,0.2,0.0,911.1606,12.7992,0.0988
2016-06-09,00:55:00,0.0,167.939,23.809,15.6,26.7,0.2,0.0,906.2433,12.7996,0.0988
2016-06-09,01:00:00,0.0,167.939,23.8352,15.6,26.7,0.2,0.0,901.5301,12.7999,0.0988
2016-06-09,01:05:00,0.0,167.939,23.8579,15.6,26.7,0.2,0.0,897.0002,12.8001,0.0988
2016-06-09,01:10:00,0.0,167.939,23.8777,15.6,26.7,0.2,0.0,892.6362,12.8002,0.0988
2016-06-09,01:15:00,0.0,167.939,23.8949,15.6,26.7,0.2,0.0,888.4225,12.7996,0.0988
2016-06-09,01:20:00,0.0,167.939,23.9098,15.6,26.7,0.2,0.0,884.3451,12.7997,0.0988
2016-06-09,01:25:00,0.0,167.939,23.9229,15.6,26.7,0.2,0.0,880.3921,12.7997,0.0988
2016-06-09,01:30:00,0.0,167.939,23.9343,15.6,26.7,0.2,0.0,876.553,12.7998,0.0988
2016-06-09,01:35:00,0.0,167.939,23.9443,15.6,26.7,0.2,0.0,872.8182,12.7998,0.0988
2016-06-09,01:40:00,0.0,167.939,23.9531,15.6,26.7,0.2,0.0,869.1791,12.7999,0.0988
2016-06-09,01:45:00,0.0,167.939,23.9607,15.6,26.7,0.2,0.0,865.6279,12.7999,0.0988
