Date,Time,F_3_Z_8: Lights Power,F_3_Z_8: Equipment Power,F_3_Z_8: Thermostat Temp,F_3_Z_8: Thermostat Heating Setpoint,F_3_Z_8: Thermostat Cooling Setpoint,F_3_Z_8 VAV REHEAT Damper Position,F_3_Z_8 REHEAT COIL Power,F_3_Z_8 RETURN OUTLET CO2 Concentration,F_3_Z_8 SUPPLY INLET Temperature,F_3_Z_8 SUPPLY INLET Mass Flow Rate
2016-06-04,00:00:00,0.0,167.939,24.0011,24.0,24.0,1.0,4716.3782,496.1435,22.1783,0.4939
2016-06-04,00:05:00,0.0,167.939,24.0011,24.0,24.0,1.0,4722.2325,495.8591,22.1899,0.4939
2016-06-04,00:10:00,0.0,167.939,24.0011,24.0,24.0,1.0,4728.0064,495.5756,22.2014,0.4939
2016-06-04,00:15:00,0.0,167.939,24.0011,24.0,24.0,1.0,4733.698,495.039,22.2128,0.4939
2016-06-04,00:20:00,0.0,167.939,24.0011,24.0,24.0,1.0,4739.2732,494.4128,22.2239,0.4939
2016-06-04,00:25:00,0.0,167.939,24.0011,24.0,24.0,1.0,4744.7848,493.7655,22.2349,0.4939
2016-06-04,00:30:00,0.0,167.939,24.0011,24.0,24.0,1.0,4750.2862,493.1238,22.2458,0.4939
2016-06-04,00:35:00,0.0,167.939,24.0011,24.0,24.0,1.0,4755.6769,492.4963,22.2565,0.4939
2016-06-04,00:40:00,0.0,167.939,24.0011,24.0,24.0,1.0,4761.0032,491.8844,22.2671,0.4939
2016-06-04,00:45:00,0.0,167.939,24.0011,24.0,24.0,1.0,4766.2799,491.2868,22.2776,0.4939
2016-06-04,00:50:00,0.0,167.939,24.0011,24.0,24.0,1.0,4771.5039,490.7016,22.288,0.4939
2016-06-04,00:55:00,0.0,167.939,24.0011,24.0,24.0,1.0,4776.6752,490.1267,22.2983,0.4939
2016-06-04,01:00:00,0.0,167.939,24.0011,24.0,24.0,1.0,4781.7953,489.5606,22.3085,0.4939
2016-06-04,01:05:00,0.0,167.939,24.0011,24.0,24.0,1.0,4786.8638,489.0018,22.3185,0.4939
2016-06-04,01:10:00,0.0,167.939,24.0011,24.0,24.0,1.0,4791.8022,488.4496,22.3284,0.4939
2016-06-04,01:15:00,0.0,167.939,24.0011,24.0,24.0,1.0,4796.7024,487.9031,22.3381,0.4939
2016-06-04,01:20:00,0.0,167.939,24.0011,24.0,24.0,1.0,4801.5793,487.3618,22.3478,0.4939
2016-06-04,01:25:00,0.0,167.939,24.0011,24.0,24.0,1.0,4806.4204,486.8251,22.3574,0.4939
2016-06-04,01:30:00,0.0,167.939,24.0011,24.0,24.0,1.0,4811.2236,486.2927,22.367,0.4939
2016-06-04,01:35:00,0.0,167.939,24.0011,24.0,24.0,1.0,4816.1049,485.7644,22.3767,0.4939
2016-06-04,01:40:00,0.0,167.939,24.0011,24.0,24.0,1.0,4820.8145,485.24,22.3861,0.4939
2016-06-04,01:45:00,0.0,167.939,24.0011,24.0,24.0,1.0,4825.5443,484.7192,22.3955,0.4939
2016-06-04,01:50:00,0.0,167.939,24.0012,24.0,24.0,1.0,4830.2419,484.2021,22.4048,0.4939
2016-06-04,01:55:00,0.0,167.939,24.0012,24.0,24.0,1.0,4834.805,483.6884,22.4139,0.4939
2016-06-04,02:00:00,0.0,167.939,24.0012,24.0,24.0,1.0,4839.3278,483.1782,22.4229,0.4939
2016-06-04,02:05:00,0.0,167.939,24.0012,24.0,24.0,1.0,4843.3896,482.6713,22.4309,0.4939
2016-06-04,02:10:00,0.0,167.939,24.0012,24.0,24.0,1.0,4847.1848,482.1675,22.4385,0.4939
2016-06-04,02:15:00,0.0,167.939,24.0012,24.0,24.0,1.0,4850.8627,481.6669,22.4458,0.4939
2016-06-04,02:20:00,0.0,167.939,24.0012,24.0,24.0,1.0,4854.4571,481.1693,22.4529,0.4939
2016-06-04,02:25:00,0.0,167.939,24.0012,24.0,24.0,1.0,4857.9788,480.6749,22.4599,0.4939
2016-06-04,02:30:00,0.0,167.939,24.0012,24.0,24.0,1.0,4861.4348,480.1835,22.4668,0.4939
2016-06-04,02:35:00,0.0,167.939,24.0012,24.0,24.0,1.0,4864.8287,479.6951,22.4736,0.4939
2016-06-04,02:40:00,0.0,167.939,24.0012,24.0,24.0,1.0,4868.2484,479.2098,22.4804,0.4939
2016-06-04,02:45:00,0.0,167.939,24.0012,24.0,24.0,1.0,4871.5771,478.7274,22.487,0.4939
2016-06-04,02:50:00,0.0,167.939,24.0012,24.0,24.0,1.0,4874.8329,478.248,22.4935,0.4939
2016-06-04,02:55:00,0.0,167.939,24.0012,24.0,24.0,1.0,4878.0333,477.7715,22.4998,0.4939
2016-06-04,03:00:00,0.0,167.939,24.0012,24.0,24.0,1.0,4881.1267,477.298,22.506,0.4939
2016-06-04,03:05:00,0.0,167.939,24.0012,24.0,24.0,1.0,4884.6647,476.8273,22.513,0.4939
2016-06-04,03:10:00,0.0,167.939,24.0012,24.0,24.0,1.0,4888.4267,476.3595,22.5205,0.4939
2016-06-04,03:15:00,0.0,167.939,24.0012,24.0,24.0,1.0,4892.2365,475.8947,22.5281,0.4939
2016-06-04,03:20:00,0.0,167.939,24.0012,24.0,24.0,1.0,4896.0556,475.4326,22.5357,0.4939
2016-06-04,03:25:00,0.0,167.939,24.0012,24.0,24.0,1.0,4899.8697,474.9734,22.5433,0.4939
2016-06-04,03:30:00,0.0,167.939,24.0012,24.0,24.0,1.0,4903.6729,474.517,22.5508,0.4939
2016-06-04,03:35:00,0.0,167.939,24.0012,24.0,24.0,1.0,4907.4604,474.0634,22.5584,0.4939
2016-06-04,03:40:00,0.0,167.939,24.0012,24.0,24.0,1.0,4911.2304,473.6126,22.5659,0.4939
2016-06-04,03:45:00,0.0,167.939,24.0012,24.0,24.0,1.0,4915.068,473.1645,22.5735,0.4939
2016-06-04,03:50:00,0.0,167.939,24.0012,24.0,24.0,1.0,4918.8466,472.7192,22.581,0.4939
2016-06-04,03:55:00,0.0,167.939,24.0012,24.0,24.0,1.0,4922.5838,472.2766,22.5885,0.4939
2016-06-04,04:00:00,0.0,167.939,24.0012,24.0,24.0,1.0,4926.2957,471.8366,22.5958,0.4939
2016-06-04,04:05:00,0.0,167.939,24.0012,24.0,24.0,1.0,4929.3083,471.3994,22.6018,0.4939
2016-06-04,04:10:00,0.0,167.939,24.0012,24.0,24.0,1.0,4931.9792,470.9648,22.6071,0.4939
2016-06-04,04:15:00,0.0,167.939,24.0012,24.0,24.0,1.0,4934.5281,470.5328,22.6122,0.4939
2016-06-04,04:20:00,0.0,167.939,24.0012,24.0,24.0,1.0,4936.9945,470.1035,22.6171,0.4939
2016-06-04,04:25:00,0.0,167.939,24.0012,24.0,24.0,1.0,4939.3919,469.6768,22.6219,0.4939
2016-06-04,04:30:00,0.0,167.939,24.0012,24.0,24.0,1.0,4941.7281,469.2526,22.6265,0.4939
2016-06-04,04:35:00,0.0,167.939,24.0012,24.0,24.0,1.0,4944.0076,468.831,22.6311,0.4939
2016-06-04,04:40:00,0.0,167.939,24.0012,24.0,24.0,1.0,4946.2349,468.412,22.6355,0.4939
2016-06-04,04:45:00,0.0,167.939,24.0011,24.0,24.0,1.0,4948.4126,467.9955,22.6398,0.4939
2016-06-04,04:50:00,0.0,167.939,24.0011,24.0,24.0,1.0,4950.5972,467.5816,22.6442,0.4939
2016-06-04,04:55:00,0.0,167.939,24.0011,24.0,24.0,1.0,4952.7157,467.1701,22.6484,0.4939
2016-06-04,05:00:00,0.0,167.939,24.0011,24.0,24.0,1.0,4954.7796,466.7612,22.6525,0.4939
2016-06-04,05:05:00,0.0,167.939,24.0011,24.0,24.0,1.0,4955.3524,466.3547,22.6536,0.4939
2016-06-04,05:10:00,0.0,167.939,24.0012,24.0,24.0,1.0,4956.1253,465.9509,22.6553,0.4939
