Date,Time,F_3_Z_8: Lights Power,F_3_Z_8: Equipment Power,F_3_Z_8: Thermostat Temp,F_3_Z_8: Thermostat Heating Setpoint,F_3_Z_8: Thermostat Cooling Setpoint,F_3_Z_8 VAV REHEAT Damper Position,F_3_Z_8 REHEAT COIL Power,F_3_Z_8 RETURN OUTLET CO2 Concentration,F_3_Z_8 SUPPLY INLET Temperature,F_3_Z_8 SUPPLY INLET Mass Flow Rate
2016-05-31,00:00:00,0.0,167.939,23.3004,15.6,26.7,0.2,0.0,473.9997,12.8008,0.0988
2016-05-31,00:05:00,0.0,167.939,23.2863,15.6,26.7,0.2,0.0,473.4399,12.8008,0.0988
2016-05-31,00:10:00,0.0,167.939,23.2711,15.6,26.7,0.2,0.0,472.8899,12.8,0.0988
2016-05-31,00:15:00,0.0,167.939,23.2554,15.6,26.7,0.2,0.0,472.3491,12.8007,0.0988
2016-05-31,00:20:00,0.0,167.939,23.2393,15.6,26.7,0.2,0.0,471.817,12.8004,0.0988
2016-05-31,00:25:00,0.0,167.939,23.2229,15.6,26.7,0.2,0.0,471.2931,12.8012,0.0988
2016-05-31,00:30:00,0.0,167.939,23.2062,15.6,26.7,0.2,0.0,470.777,12.8012,0.0988
2016-05-31,00:35:00,0.0,167.939,23.1892,15.6,26.7,0.2,0.0,470.2683,12.8012,0.0988
2016-05-31,00:40:00,0.0,167.939,23.172,15.6,26.7,0.2,0.0,469.7669,12.8011,0.0988
2016-05-31,00:45:00,0.0,167.939,23.1547,15.6,26.7,0.2,0.0,469.2723,12.8011,0.0988
2016-05-31,00:50:00,0.0,167.939,23.1371,15.6,26.7,0.2,0.0,468.7844,12.8011,0.0988
2016-05-31,00:55:00,0.0,167.939,23.1193,15.6,26.7,0.2,0.0,468.3028,12.8011,0.0988
2016-05-31,01:00:00,0.0,167.939,23.1014,15.6,26.7,0.2,0.0,467.8273,12.8011,0.0988
2016-05-31,01:05:00,0.0,167.939,23.0857,15.6,26.7,0.2,0.0,467.3579,12.8011,0.0988
2016-05-31,01:10:00,0.0,167.939,23.0713,15.6,26.7,0.2,0.0,466.8944,12.8011,0.0988
2016-05-31,01:15:00,0.0,167.939,23.0578,15.6,26.7,0.2,0.0,466.4368,12.8011,0.0988
2016-05-31,01:20:00,0.0,167.939,23.0449,15.6,26.7,0.2,0.0,465.9849,12.8011,0.0988
2016-05-31,01:25:00,0.0,167.939,23.0324,15.6,26.7,0.2,0.0,465.5384,12.8011,0.0988
2016-05-31,01:30:00,0.0,167.939,23.0203,15.6,26.7,0.2,0.0,465.0972,12.8011,0.0988
2016-05-31,01:35:00,0.0,167.939,23.0082,15.6,26.7,0.2,0.0,464.6611,12.801,0.0988
2016-05-31,01:40:00,0.0,167.939,22.9964,15.6,26.7,0.2,0.0,464.2299,12.801,0.0988
2016-05-31,01:45:00,0.0,167.939,22.9847,15.6,26.7,0.2,0.0,463.8036,12.801,0.0988
2016-05-31,01:50:00,0.0,167.939,22.9732,15.6,26.7,0.2,0.0,463.3819,12.801,0.0988
2016-05-31,01:55:00,0.0,167.939,22.962,15.6,26.7,0.2,0.0,462.9647,12.801,0.0988
2016-05-31,02:00:00,0.0,167.939,22.9508,15.6,26.7,0.2,0.0,462.5519,12.801,0.0988
2016-05-31,02:05:00,0.0,167.939,22.9398,15.6,26.7,0.2,0.0,462.1434,12.801,0.0988
2016-05-31,02:10:00,0.0,167.939,22.9288,15.6,26.7,0.2,0.0,461.739,12.801,0.0988
2016-05-31,02:15:00,0.0,167.939,22.9177,15.6,26.7,0.2,0.0,461.3387,12.801,0.0988
2016-05-31,02:20:00,0.0,167.939,22.9067,15.6,26.7,0.2,0.0,460.9422,12.801,0.0988
2016-05-31,02:25:00,0.0,167.939,22.8958,15.6,26.7,0.2,0.0,460.5495,12.801,0.0988
