Date,Time,F_3_Z_8: Lights Power,F_3_Z_8: Equipment Power,F_3_Z_8: Thermostat Temp,F_3_Z_8: Thermostat Heating Setpoint,F_3_Z_8: Thermostat Cooling Setpoint,F_3_Z_8 VAV REHEAT Damper Position,F_3_Z_8 REHEAT COIL Power,F_3_Z_8 RETURN OUTLET CO2 Concentration,F_3_Z_8 SUPPLY INLET Temperature,F_3_Z_8 SUPPLY INLET Mass Flow Rate
2016-06-02,00:00:00,0.0,167.939,23.3854,15.6,26.7,0.2,0.0,483.3335,12.8013,0.0988
2016-06-02,00:05:00,0.0,167.939,23.3807,15.6,26.7,0.2,0.0,482.6952,12.8013,0.0988
2016-06-02,00:10:00,0.0,167.939,23.3758,15.6,26.7,0.2,0.0,482.0697,12.8003,0.0988
2016-06-02,00:15:00,0.0,167.939,23.3708,15.6,26.7,0.2,0.0,481.456,12.8013,0.0988
2016-06-02,00:20:00,0.0,167.939,23.3656,15.6,26.7,0.2,0.0,480.8535,12.8013,0.0988
2016-06-02,00:25:00,0.0,167.939,23.3605,15.6,26.7,0.2,0.0,480.2615,12.8013,0.0988
2016-06-02,00:30:00,0.0,167.939,23.3552,15.6,26.7,0.2,0.0,479.6795,12.8013,0.0988
2016-06-02,00:35:00,0.0,167.939,23.35,15.6,26.7,0.2,0.0,479.1069,12.8013,0.0988
2016-06-02,00:40:00,0.0,167.939,23.3447,15.6,26.7,0.2,0.0,478.5433,12.8013,0.0988
2016-06-02,00:45:00,0.0,167.939,23.3395,15.6,26.7,0.2,0.0,477.9884,12.8013,0.0988
2016-06-02,00:50:00,0.0,167.939,23.3343,15.6,26.7,0.2,0.0,477.4416,12.8012,0.0988
2016-06-02,00:55:00,0.0,167.939,23.329,15.6,26.7,0.2,0.0,476.9028,12.8012,0.0988
2016-06-02,01:00:00,0.0,167.939,23.3238,15.6,26.7,0.2,0.0,476.3716,12.8012,0.0988
2016-06-02,01:05:00,0.0,167.939,23.3189,15.6,26.7,0.2,0.0,475.8476,12.8012,0.0988
2016-06-02,01:10:00,0.0,167.939,23.3144,15.6,26.7,0.2,0.0,475.3306,12.8012,0.0988
2016-06-02,01:15:00,0.0,167.939,23.3101,15.6,26.7,0.2,0.0,474.8202,12.8012,0.0988
2016-06-02,01:20:00,0.0,167.939,23.306,15.6,26.7,0.2,0.0,474.3162,12.8012,0.0988
2016-06-02,01:25:00,0.0,167.939,23.302,15.6,26.7,0.2,0.0,473.8184,12.8012,0.0988
2016-06-02,01:30:00,0.0,167.939,23.2981,15.6,26.7,0.2,0.0,473.3267,12.8012,0.0988
2016-06-02,01:35:00,0.0,167.939,23.2943,15.6,26.7,0.2,0.0,472.8407,12.8012,0.0988
2016-06-02,01:40:00,0.0,167.939,23.2906,15.6,26.7,0.2,0.0,472.3604,12.8012,0.0988
2016-06-02,01:45:00,0.0,167.939,23.287,15.6,26.7,0.2,0.0,471.8855,12.8012,0.0988
2016-06-02,01:50:00,0.0,167.939,23.2834,15.6,26.7,0.2,0.0,471.4159,12.8012,0.0988
2016-06-02,01:55:00,0.0,167.939,23.28,15.6,26.7,0.2,0.0,470.9514,12.8012,0.0988
2016-06-02,02:00:00,0.0,167.939,23.2766,15.6,26.7,0.2,0.0,470.4918,12.8012,0.0988
2016-06-02,02:05:00,0.0,167.939,23.272,15.6,26.7,0.2,0.0,470.0371,12.8012,0.0988
2016-06-02,02:10:00,0.0,167.939,23.2662,15.6,26.7,0.2,0.0,469.5869,12.8012,0.0988
2016-06-02,02:15:00,0.0,167.939,23.2599,15.6,26.7,0.2,0.0,469.1413,12.8012,0.0988
2016-06-02,02:20:00,0.0,167.939,23.2529,15.6,26.7,0.2,0.0,468.7,12.8012,0.0988
2016-06-02,02:25:00,0.0,167.939,23.2458,15.6,26.7,0.2,0.0,468.263,12.8012,0.0988
2016-06-02,02:30:00,0.0,167.939,23.2382,15.6,26.7,0.2,0.0,467.8301,12.8012,0.0988
2016-06-02,02:35:00,0.0,167.939,23.2306,15.6,26.7,0.2,0.0,467.4013,12.8012,0.0988
2016-06-02,02:40:00,0.0,167.939,23.2225,15.6,26.7,0.2,0.0,466.9765,12.8012,0.0988
2016-06-02,02:45:00,0.0,167.939,23.2145,15.6,26.7,0.2,0.0,466.5556,12.8012,0.0988
2016-06-02,02:50:00,0.0,167.939,23.2062,15.6,26.7,0.2,0.0,466.1386,12.8012,0.0988
2016-06-02,02:55:00,0.0,167.939,23.1979,15.6,26.7,0.2,0.0,465.7252,12.8012,0.0988
2016-06-02,03:00:00,0.0,167.939,23.1894,15.6,26.7,0.2,0.0,465.3156,12.8011,0.0988
2016-06-02,03:05:00,0.0,167.939,23.181,15.6,26.7,0.2,0.0,464.9095,12.8011,0.0988
2016-06-02,03:10:00,0.0,167.939,23.1726,15.6,26.7,0.2,0.0,464.5068,12.8011,0.0988
2016-06-02,03:15:00,0.0,167.939,23.1642,15.6,26.7,0.2,0.0,464.1074,12.8011,0.0988
2016-06-02,03:20:00,0.0,167.939,23.1558,15.6,26.7,0.2,0.0,463.7113,12.8011,0.0988
2016-06-02,03:25:00,0.0,167.939,23.1472,15.6,26.7,0.2,0.0,463.3184,12.8011,0.0988
2016-06-02,03:30:00,0.0,167.939,23.1387,15.6,26.7,0.2,0.0,462.9286,12.8011,0.0988
2016-06-02,03:35:00,0.0,167.939,23.1301,15.6,26.7,0.2,0.0,462.5419,12.8011,0.0988
2016-06-02,03:40:00,0.0,167.939,23.1215,15.6,26.7,0.2,0.0,462.1582,12.8011,0.0988
2016-06-02,03:45:00,0.0,167.939,23.1128,15.6,26.7,0.2,0.0,461.7773,12.8011,0.0988
2016-06-02,03:50:00,0.0,167.939,23.1042,15.6,26.7,0.2,0.0,461.3993,12.8011,0.0988
2016-06-02,03:55:00,0.0,167.939,23.0955,15.6,26.7,0.2,0.0,461.0242,12.8011,0.0988
2016-06-02,04:00:00,0.0,167.939,23.0868,15.6,26.7,0.2,0.0,460.6518,12.8011,0.0988
2016-06-02,04:05:00,0.0,167.939,23.0781,15.6,26.7,0.2,0.0,460.282,12.8011,0.0988
2016-06-02,04:10:00,0.0,167.939,23.0694,15.6,26.7,0.2,0.0,459.915,12.8011,0.0988
2016-06-02,04:15:00,0.0,167.939,23.0607,15.6,26.7,0.2,0.0,459.5506,12.8011,0.0988
2016-06-02,04:20:00,0.0,167.939,23.052,15.6,26.7,0.2,0.0,459.1888,12.8011,0.0988
2016-06-02,04:25:00,0.0,167.939,23.0433,15.6,26.7,0.2,0.0,458.8295,12.8011,0.0988
2016-06-02,04:30:00,0.0,167.939,23.0346,15.6,26.7,0.2,0.0,458.4728,12.8011,0.0988
2016-06-02,04:35:00,0.0,167.939,23.0259,15.6,26.7,0.2,0.0,458.1186,12.8011,0.0988
2016-06-02,04:40:00,0.0,167.939,23.0172,15.6,26.7,0.2,0.0,457.7669,12.8011,0.0988
2016-06-02,04:45:00,0.0,167.939,23.0084,15.6,26.7,0.2,0.0,457.4176,12.8011,0.0988
2016-06-02,04:50:00,0.0,167.939,22.9994,15.6,26.7,0.2,0.0,457.0708,12.8011,0.0988
2016-06-02,04:55:00,0.0,167.939,22.9905,15.6,26.7,0.2,0.0,456.7264,12.8011,0.0988
2016-06-02,05:00:00,0.0,167.939,22.9816,15.6,26.7,0.2,0.0,456.3843,12.8011,0.0988
2016-06-02,05:05:00,0.0,167.939,22.9789,17.8,25.6,0.2,0.0,456.0447,12.8828,0.0988
2016-06-02,05:10:00,0.0,167.939,22.9679,17.8,25.6,0.2,0.0,455.7526,12.7745,0.0988
2016-06-02,05:15:00,0.0,167.939,22.9613,17.8,25.6,0.2,0.0,455.4565,12.7992,0.0988
2016-06-02,05:20:00,0.0,167.939,22.9551,17.8,25.6,0.2,0.0,455.16,12.7994,0.0988
2016-06-02,05:25:00,0.0,167.939,22.9492,17.8,25.6,0.2,0.0,454.8662,12.7997,0.0988
2016-06-02,05:30:00,0.0,167.939,22.9431,17.8,25.6,0.2,0.0,454.5758,12.7998,0.0988
2016-06-02,05:35:00,0.0,167.939,22.937,17.8,25.6,0.2,0.0,454.2889,12.8,0.0988
2016-06-02,05:40:00,0.0,167.939,22.9308,17.8,25.6,0.2,0.0,454.0049,12.8,0.0988
2016-06-02,05:45:00,0.0,167.939,22.9245,17.8,25.6,0.2,0.0,453.7229,12.8001,0.0988
2016-06-02,05:50:00,0.0,167.939,22.9182,17.8,25.6,0.2,0.0,453.4423,12.8002,0.0988
2016-06-02,05:55:00,0.0,167.939,22.9164,17.8,25.6,0.2,0.0,453.1622,12.8002,0.0988
2016-06-02,06:00:00,0.0,167.939,22.9207,17.8,25.6,0.2,0.0,452.8823,12.8003,0.0988
2016-06-02,06:05:00,0.0,167.939,22.9271,20.0,25.0,0.2,0.0,452.602,12.8518,0.0988
2016-06-02,06:10:00,0.0,167.939,22.9322,20.0,25.0,0.2,0.0,453.0674,12.7812,0.0988
2016-06-02,06:15:00,0.0,167.939,22.942,20.0,25.0,0.2,0.0,453.485,12.7992,0.0988
2016-06-02,06:20:00,0.0,167.939,22.9528,20.0,25.0,0.2,0.0,453.858,12.7995,0.0988
2016-06-02,06:25:00,0.0,167.939,22.9641,20.0,25.0,0.2,0.0,454.1904,12.7998,0.0988
2016-06-02,06:30:00,0.0,167.939,22.9754,20.0,25.0,0.2,0.0,454.4856,12.7999,0.0988
2016-06-02,06:35:00,0.0,167.939,22.9872,20.0,25.0,0.2,0.0,454.747,12.8,0.0988
2016-06-02,06:40:00,0.0,167.939,22.9997,20.0,25.0,0.2,0.0,454.9773,12.8001,0.0988
2016-06-02,06:45:00,0.0,167.939,23.0125,20.0,25.0,0.2,0.0,455.1791,12.8001,0.0988
2016-06-02,06:50:00,0.0,167.939,23.0258,20.0,25.0,0.2,0.0,455.3548,12.8001,0.0988
2016-06-02,06:55:00,0.0,167.939,23.0394,20.0,25.0,0.2,0.0,455.5065,12.8002,0.0988
2016-06-02,07:00:00,0.0,167.939,23.0535,20.0,25.0,0.2,0.0,455.6363,12.8002,0.0988
2016-06-02,07:05:00,0.0,167.939,23.0729,21.0,24.0,0.2,0.0,455.746,12.886,0.0988
2016-06-02,07:10:00,0.0,167.939,23.086,21.0,24.0,0.2,0.0,455.5386,12.8245,0.0988
2016-06-02,07:15:00,0.0,167.939,23.0984,21.0,24.0,0.2,0.0,455.1175,12.798,0.0988
2016-06-02,07:20:00,0.0,167.939,23.112,21.0,24.0,0.2,0.0,454.5859,12.7982,0.0988
2016-06-02,07:25:00,0.0,167.939,23.1263,21.0,24.0,0.2,0.0,453.9991,12.7998,0.0988
2016-06-02,07:30:00,1199.5641,839.6948,23.8397,21.0,24.0,0.2,0.0,453.3909,12.7998,0.0988
2016-06-02,07:35:00,1199.5641,839.6948,23.9925,21.0,24.0,0.2794,0.0,457.1105,12.8054,0.138
2016-06-02,07:40:00,1199.5641,839.6948,24.0005,21.0,24.0,0.3121,0.0,460.2218,12.8099,0.1541
2016-06-02,07:45:00,1199.5641,839.6948,24.001,21.0,24.0,0.322,0.0,462.8816,12.8013,0.159
2016-06-02,07:50:00,1199.5641,839.6948,24.001,21.0,24.0,0.3294,0.0,465.2768,12.801,0.1627
2016-06-02,07:55:00,1199.5641,839.6948,24.001,21.0,24.0,0.336,0.0,467.4702,12.8047,0.1659
2016-06-02,08:00:00,1199.5641,839.6948,24.001,21.0,24.0,0.3508,0.0,469.4949,12.8016,0.1733
2016-06-02,08:05:00,1199.5641,839.6948,24.001,21.0,24.0,0.3569,0.0,475.636,12.8118,0.1763
2016-06-02,08:10:00,1199.5641,839.6948,24.0011,21.0,24.0,0.3711,0.0,481.1588,12.8059,0.1833
2016-06-02,08:15:00,1199.5641,839.6948,24.0012,21.0,24.0,0.3762,0.0,490.2709,12.7979,0.1858
2016-06-02,08:20:00,1199.5641,839.6948,24.0012,21.0,24.0,0.3812,0.0,498.6147,12.7988,0.1883
