Date,Time,F_3_Z_8: Lights Power,F_3_Z_8: Equipment Power,F_3_Z_8: Thermostat Temp,F_3_Z_8: Thermostat Heating Setpoint,F_3_Z_8: Thermostat Cooling Setpoint,F_3_Z_8 VAV REHEAT Damper Position,F_3_Z_8 REHEAT COIL Power,F_3_Z_8 RETURN OUTLET CO2 Concentration,F_3_Z_8 SUPPLY INLET Temperature,F_3_Z_8 SUPPLY INLET Mass Flow Rate
2016-06-07,00:00:00,0.0,167.939,23.6068,15.6,26.7,0.2,0.0,480.8782,12.801,0.0988
2016-06-07,00:05:00,0.0,167.939,21.3371,12.6,15.56,1.0,0.0,480.2413,13.1971,0.4939
2016-06-07,00:10:00,0.0,167.939,20.5401,12.6,15.56,1.0,0.0,482.1349,12.8034,0.4939
2016-06-07,00:15:00,0.0,167.939,20.2065,12.6,15.56,1.0,0.0,483.1178,12.7995,0.4939
2016-06-07,00:20:00,0.0,167.939,20.0297,12.6,15.56,1.0,0.0,483.5925,12.7994,0.4939
2016-06-07,00:25:00,0.0,167.939,19.9143,12.6,15.56,1.0,0.0,483.7655,12.7993,0.4939
2016-06-07,00:30:00,0.0,167.939,19.827,12.6,15.56,1.0,0.0,483.7485,12.7992,0.4939
2016-06-07,00:35:00,0.0,167.939,19.755,12.6,15.56,1.0,0.0,483.6057,12.7992,0.4939
2016-06-07,00:40:00,0.0,167.939,19.6925,12.6,15.56,1.0,0.0,483.3763,12.7991,0.4939
2016-06-07,00:45:00,0.0,167.939,19.6366,12.6,15.56,1.0,0.0,483.0851,12.7991,0.4939
2016-06-07,00:50:00,0.0,167.939,19.5858,12.6,15.56,1.0,0.0,482.7492,12.7991,0.4939
2016-06-07,00:55:00,0.0,167.939,19.5389,12.6,15.56,1.0,0.0,482.3804,12.799,0.4939
2016-06-07,01:00:00,0.0,167.939,19.4954,12.6,15.56,1.0,0.0,481.9872,12.799,0.4939
2016-06-07,01:05:00,0.0,167.939,19.4545,12.6,15.56,1.0,0.0,481.5758,12.7997,0.4939
2016-06-07,01:10:00,0.0,167.939,19.4157,12.6,15.56,1.0,0.0,481.1507,12.7997,0.4939
2016-06-07,01:15:00,0.0,167.939,19.3788,12.6,15.56,1.0,0.0,480.7154,12.7997,0.4939
2016-06-07,01:20:00,0.0,167.939,19.3437,12.6,15.56,1.0,0.0,480.2728,12.7997,0.4939
2016-06-07,01:25:00,0.0,167.939,19.3102,12.6,15.56,1.0,0.0,479.8248,12.7997,0.4939
2016-06-07,01:30:00,0.0,167.939,19.278,12.6,15.56,1.0,0.0,479.3731,12.7997,0.4939
2016-06-07,01:35:00,0.0,167.939,19.247,12.6,15.56,1.0,0.0,478.9189,12.7997,0.4939
2016-06-07,01:40:00,0.0,167.939,19.2172,12.6,15.56,1.0,0.0,478.4631,12.7997,0.4939
2016-06-07,01:45:00,0.0,167.939,19.1884,12.6,15.56,1.0,0.0,478.0067,12.7997,0.4939
2016-06-07,01:50:00,0.0,167.939,19.1604,12.6,15.56,1.0,0.0,477.5501,12.7997,0.4939
2016-06-07,01:55:00,0.0,167.939,19.1334,12.6,15.56,1.0,0.0,477.0939,12.7997,0.4939
2016-06-07,02:00:00,0.0,167.939,19.107,12.6,15.56,1.0,0.0,476.6384,12.7997,0.4939
2016-06-07,02:05:00,0.0,167.939,19.0817,12.6,15.56,1.0,0.0,476.184,12.799,0.4939
2016-06-07,02:10:00,0.0,167.939,19.0574,12.6,15.56,1.0,0.0,475.731,12.799,0.4939
2016-06-07,02:15:00,0.0,167.939,19.0339,12.6,15.56,1.0,0.0,475.2796,12.799,0.4939
2016-06-07,02:20:00,0.0,167.939,19.011,12.6,15.56,1.0,0.0,474.8299,12.799,0.4939
2016-06-07,02:25:00,0.0,167.939,18.9887,12.6,15.56,1.0,0.0,474.3821,12.799,0.4939
2016-06-07,02:30:00,0.0,167.939,18.967,12.6,15.56,1.0,0.0,473.9362,12.799,0.4939
2016-06-07,02:35:00,0.0,167.939,18.9457,12.6,15.56,1.0,0.0,473.4924,12.799,0.4939
2016-06-07,02:40:00,0.0,167.939,18.9249,12.6,15.56,1.0,0.0,473.0508,12.799,0.4939
2016-06-07,02:45:00,0.0,167.939,18.9045,12.6,15.56,1.0,0.0,472.6114,12.799,0.4939
2016-06-07,02:50:00,0.0,167.939,18.8848,12.6,15.56,1.0,0.0,472.1742,12.7991,0.4939
2016-06-07,02:55:00,0.0,167.939,18.865,12.6,15.56,1.0,0.0,471.7393,12.7991,0.4939
